m20260421150139,"0.50"" [6]",0.061338,0.084668,0.053458,0.023551,0.028843,0.022583,0.014866,0.016311,0.018628,0.025631,0.021108,0.020004,0.018238,0.017559,0.019852,0.018155,0.018246,0.014586,0.012298,0.009789,0.006925,0.013039,0.016673,0.013755,0.014866,0.014562,0.015709,0.017068,0.01874,0.028107,0.033692,0.032738,0.042654,0.058476,0.041495,0.030703,0.030841,0.024962,0.027695,0.024579,0.022494,0.030647,0.023572,0.020528,0.025271,0.029637,0.023096,0.01942,0.019489,0.017909,0.022343,0.02514,0.020662,0.015043,0.014925,0.016343,0.016867,0.01839,0.013144,0.012517,0.023243,0.034416,0.039243,0.0665,0.068351,0.030143,0.021301,0.021713,0.01626,0.015752,0.018873,0.024375,0.029707,0.033618,0.042775,0.059313,0.060696,0.04387,0.033988,0.030211,0.021543,0.014072,0.010309,0.009764,0.010614,0.010393,0.014168,0.016816,0.019038,0.027181,0.032821,0.031212,0.029887,0.027755,0.024079,0.022454,0.025225,0.029748,0.031904,0.033955,0.033804,0.031571,0.030341,0.028598,0.02913,0.029341,0.029708,0.026669,0.02127,0.020041,0.016509,0.015461,0.015733,0.014832,0.013428,0.012591,0.013919,0.015926,0.019106,0.020795,0.021617,0.021965,0.020906,0.019015,0.016342,0.01205,0.008426,0.006103,0.006423,0.007559,0.008962,0.010581,0.010348,0.008933,0.007364,0.005935,0.005698,0.006049,0.006676,0.007155,0.007424,0.007133,0.006066,0.006194,0.00665,0.006257,0.005486,0.005664,0.004637,0.003842,0.003872,0.003613,0.003144,0.002785,0.002441,0.001928,0.001363,0.000842,0.000418,0.000147
m20260421150247,"0.50"" [7]",0.076832,0.098537,0.040905,0.018133,0.026178,0.01744,0.012467,0.01132,0.008434,0.01708,0.015189,0.016443,0.011213,0.010136,0.008567,0.006141,0.010908,0.010722,0.011175,0.009246,0.009364,0.011931,0.012082,0.01013,0.012683,0.012551,0.009537,0.011661,0.016367,0.021084,0.028451,0.030129,0.02617,0.035428,0.035012,0.024484,0.018299,0.015301,0.014481,0.017652,0.021585,0.01858,0.012812,0.013414,0.015236,0.017409,0.019047,0.020237,0.015962,0.010565,0.011537,0.014171,0.018621,0.019945,0.017695,0.019078,0.016977,0.012006,0.013322,0.012327,0.012343,0.01794,0.023053,0.029596,0.044437,0.03269,0.013727,0.011791,0.008034,0.007965,0.009745,0.00966,0.00866,0.011231,0.012626,0.020378,0.027341,0.025037,0.022828,0.021394,0.016397,0.011811,0.007647,0.003848,0.004855,0.00628,0.006768,0.003755,0.004454,0.008624,0.013537,0.014482,0.015621,0.018953,0.022304,0.023325,0.022285,0.019307,0.016352,0.01709,0.019055,0.021378,0.020068,0.015713,0.016192,0.016546,0.011679,0.012738,0.012583,0.011234,0.011341,0.012306,0.012136,0.013154,0.012446,0.009514,0.00926,0.010046,0.010195,0.01081,0.009782,0.008124,0.007617,0.007413,0.008492,0.008695,0.007771,0.007085,0.005895,0.004224,0.003942,0.004088,0.004257,0.003941,0.003656,0.003271,0.003214,0.00324,0.00278,0.002457,0.003096,0.003134,0.002943,0.003276,0.003344,0.002927,0.003502,0.004235,0.004006,0.003914,0.003748,0.003061,0.002312,0.001673,0.001122,0.000785,0.000609,0.00041,0.000226,0.000102
m20260421151930,"0.75"" [1 with glue]",0.028008,0.049812,0.033751,0.014513,0.02373,0.023462,0.010879,0.007058,0.007793,0.007966,0.006802,0.012743,0.011068,0.008138,0.005946,0.008329,0.010142,0.007103,0.007141,0.010729,0.013567,0.01171,0.011725,0.013012,0.013286,0.019692,0.023175,0.018509,0.014579,0.010662,0.013118,0.016892,0.020323,0.027147,0.034407,0.03912,0.04003,0.037295,0.03431,0.033497,0.032893,0.029494,0.028473,0.028935,0.025277,0.024684,0.028258,0.027649,0.016861,0.015368,0.021099,0.020684,0.018846,0.018428,0.016254,0.014947,0.015403,0.011176,0.010549,0.015619,0.020708,0.021404,0.029852,0.04341,0.040522,0.034383,0.03079,0.01991,0.016368,0.012819,0.013641,0.015728,0.020219,0.023435,0.024733,0.024816,0.021866,0.021527,0.022364,0.020808,0.021652,0.020241,0.019537,0.018515,0.015778,0.014307,0.013195,0.011635,0.012884,0.013595,0.015361,0.016145,0.015675,0.014624,0.012314,0.012015,0.012835,0.014042,0.015473,0.015023,0.012264,0.01161,0.011843,0.011132,0.009166,0.010242,0.010532,0.00819,0.010426,0.011614,0.01344,0.01624,0.015327,0.012677,0.011595,0.009847,0.00812,0.011875,0.01599,0.01943,0.024455,0.026969,0.028708,0.030744,0.033209,0.036653,0.03691,0.032258,0.030064,0.028391,0.023447,0.017993,0.015705,0.014736,0.013956,0.012862,0.010886,0.009441,0.007894,0.0061,0.004753,0.004275,0.004669,0.005014,0.004977,0.004239,0.003412,0.00282,0.00256,0.002454,0.002437,0.002504,0.002276,0.001815,0.001458,0.001144,0.000775,0.000475,0.000239,7.7e-05
m20260421152244,".75"" [2 with glue]",0.038995,0.048849,0.035089,0.020326,0.030546,0.026151,0.012836,0.011288,0.012913,0.013854,0.009753,0.010205,0.010646,0.010832,0.008555,0.012045,0.01185,0.010608,0.008319,0.008765,0.010998,0.012931,0.012415,0.00929,0.012291,0.019638,0.023687,0.018176,0.014155,0.014503,0.014471,0.012312,0.018456,0.024137,0.024517,0.027505,0.033279,0.03459,0.033178,0.034284,0.034001,0.031916,0.028224,0.028744,0.031403,0.03345,0.03343,0.029954,0.020596,0.017214,0.020201,0.016876,0.013682,0.014635,0.012543,0.011379,0.014331,0.012413,0.01778,0.022113,0.023874,0.021607,0.018245,0.028637,0.033962,0.030903,0.024511,0.026958,0.019556,0.018015,0.018055,0.018052,0.022035,0.025573,0.026559,0.026632,0.025383,0.02302,0.021278,0.020463,0.016478,0.019175,0.020866,0.019652,0.019227,0.016095,0.013164,0.013571,0.013417,0.015162,0.016604,0.016648,0.015991,0.016086,0.0156,0.016199,0.01694,0.015938,0.014717,0.013201,0.011934,0.011521,0.012042,0.012699,0.013075,0.011181,0.009371,0.011051,0.010632,0.013245,0.01445,0.014765,0.015117,0.014552,0.012968,0.011757,0.013582,0.015073,0.017524,0.020588,0.021652,0.022506,0.023848,0.025038,0.027555,0.028934,0.032492,0.032722,0.027185,0.024161,0.022612,0.020961,0.019691,0.019104,0.018306,0.016322,0.013927,0.010813,0.006937,0.004789,0.004538,0.004636,0.004747,0.004646,0.004996,0.00494,0.004306,0.003665,0.003017,0.00265,0.002612,0.00229,0.001981,0.001753,0.001564,0.001358,0.001023,0.000656,0.000326,0.00014
m20260421153037,"0.75"" [3 with glue]",0.035337,0.045427,0.038156,0.019712,0.028093,0.023453,0.012644,0.011871,0.0117,0.009798,0.00811,0.008756,0.009379,0.007966,0.006155,0.00827,0.011222,0.009427,0.009171,0.011405,0.011418,0.011589,0.012599,0.014497,0.017009,0.020223,0.021234,0.022628,0.015728,0.01062,0.011978,0.013894,0.01436,0.019743,0.024306,0.031946,0.039142,0.032709,0.032027,0.039945,0.04032,0.035243,0.031084,0.031648,0.032297,0.03618,0.037115,0.032501,0.02325,0.017925,0.01791,0.015433,0.014008,0.014295,0.013986,0.01235,0.013582,0.013307,0.012012,0.014128,0.017882,0.015656,0.015012,0.025307,0.030103,0.039734,0.033144,0.020331,0.013454,0.01347,0.013537,0.014754,0.017201,0.019409,0.018892,0.016652,0.015778,0.018303,0.018719,0.018152,0.018998,0.018569,0.01892,0.018782,0.015096,0.012921,0.012875,0.013134,0.012782,0.012663,0.013677,0.015046,0.015147,0.013234,0.011695,0.011102,0.011082,0.011754,0.012077,0.012898,0.011813,0.01087,0.010202,0.012803,0.012703,0.008566,0.006477,0.007783,0.00905,0.011588,0.014534,0.01587,0.017794,0.017162,0.013626,0.012442,0.012386,0.014238,0.015697,0.019013,0.022667,0.024064,0.025892,0.028317,0.030321,0.032497,0.037203,0.039921,0.0373,0.033587,0.031089,0.027222,0.022291,0.01845,0.015546,0.012651,0.010398,0.009159,0.007744,0.005384,0.004684,0.003212,0.003243,0.004529,0.00463,0.004353,0.004478,0.004202,0.003985,0.003869,0.00333,0.002598,0.001957,0.001441,0.001088,0.000857,0.000725,0.00052,0.000262,0.000108
m20260421153222,"0.75"" [1 bg noise]",0.041551,0.041698,0.037784,0.018103,0.025912,0.020284,0.00938,0.012006,0.014298,0.013338,0.010914,0.008766,0.006754,0.008608,0.0112,0.015053,0.019572,0.013296,0.009554,0.009567,0.010635,0.010142,0.010313,0.012824,0.017595,0.021183,0.020771,0.021622,0.015769,0.01361,0.019993,0.023282,0.023164,0.024814,0.029829,0.037956,0.047074,0.047611,0.041577,0.03706,0.036062,0.031444,0.028472,0.029233,0.03168,0.03367,0.03128,0.02656,0.016287,0.017796,0.018325,0.014702,0.014008,0.014054,0.014018,0.013739,0.013753,0.012156,0.012581,0.014584,0.016132,0.015593,0.019017,0.035225,0.03007,0.026454,0.027249,0.020742,0.013567,0.011619,0.011604,0.016437,0.022925,0.026902,0.02748,0.025328,0.024444,0.024645,0.023369,0.023089,0.023206,0.020801,0.018098,0.016668,0.016061,0.014244,0.013492,0.011186,0.01153,0.012558,0.011755,0.013779,0.01436,0.014099,0.013782,0.013601,0.013589,0.014368,0.013452,0.011199,0.010798,0.010681,0.009995,0.01153,0.010961,0.009991,0.008618,0.007528,0.00752,0.008479,0.010926,0.012351,0.011936,0.011956,0.012464,0.010793,0.011005,0.012387,0.014181,0.018636,0.024167,0.026545,0.026782,0.027631,0.027599,0.024937,0.02132,0.021248,0.022796,0.022474,0.021149,0.02016,0.019247,0.017783,0.015234,0.013813,0.013293,0.010256,0.006391,0.005275,0.004956,0.004362,0.004179,0.004279,0.004253,0.004194,0.003429,0.002803,0.002832,0.002696,0.002123,0.001718,0.001636,0.001359,0.000963,0.000809,0.000835,0.000587,0.000333,0.00022
m20260421153455,"0.75"" [5 with glue]",0.047781,0.042457,0.040475,0.020482,0.026826,0.017329,0.007718,0.01013,0.010257,0.010554,0.009178,0.01065,0.008445,0.006942,0.007134,0.009604,0.012369,0.011561,0.012187,0.01456,0.016904,0.013816,0.013659,0.015209,0.01894,0.020432,0.025934,0.030786,0.021584,0.010994,0.012534,0.016949,0.019439,0.025939,0.033066,0.04225,0.050846,0.046342,0.037008,0.031155,0.028921,0.026969,0.026774,0.030017,0.030934,0.030399,0.031043,0.031997,0.02529,0.022053,0.022337,0.018429,0.016896,0.017673,0.016866,0.016185,0.015724,0.013786,0.011082,0.013197,0.017997,0.018258,0.023504,0.039338,0.044392,0.033958,0.024364,0.01626,0.008989,0.007706,0.009659,0.014513,0.01817,0.019097,0.021765,0.025081,0.025441,0.025064,0.02684,0.029024,0.026131,0.023248,0.021499,0.018123,0.016019,0.015548,0.013128,0.009752,0.006765,0.007309,0.009641,0.010919,0.013217,0.013074,0.011662,0.012018,0.01159,0.011585,0.011326,0.009793,0.008904,0.008901,0.011627,0.015069,0.014041,0.011551,0.010065,0.009763,0.008601,0.008657,0.009253,0.012371,0.013343,0.012629,0.013219,0.012959,0.013247,0.016353,0.019217,0.020998,0.022372,0.021637,0.020327,0.02079,0.021593,0.02357,0.026844,0.030166,0.02961,0.027159,0.025786,0.023061,0.019204,0.016355,0.014021,0.011885,0.010407,0.008051,0.00618,0.00565,0.005781,0.005382,0.005075,0.004447,0.003649,0.003652,0.003806,0.00396,0.004137,0.004052,0.00364,0.00302,0.002319,0.001738,0.001281,0.000958,0.000666,0.000389,0.000165,9.2e-05
m20260421153709,"0.75"" [4 with glue]",0.040758,0.049833,0.04213,0.017243,0.026744,0.018593,0.01063,0.013864,0.015999,0.012323,0.010761,0.014061,0.010199,0.006261,0.00984,0.013835,0.011602,0.011127,0.009609,0.008138,0.01055,0.009762,0.009373,0.011536,0.017159,0.01903,0.017602,0.024521,0.01932,0.014374,0.01274,0.014268,0.016404,0.020424,0.025818,0.031924,0.041984,0.044786,0.040962,0.035279,0.02981,0.028914,0.030607,0.033343,0.035717,0.035884,0.035115,0.029086,0.022543,0.018197,0.015055,0.016188,0.018993,0.019136,0.020042,0.018811,0.017842,0.018616,0.016413,0.013412,0.01758,0.017977,0.022156,0.038416,0.039881,0.043052,0.034059,0.020945,0.015369,0.013718,0.011441,0.011797,0.015097,0.01787,0.018069,0.019198,0.020268,0.019662,0.020884,0.023019,0.02168,0.020769,0.019503,0.015444,0.01441,0.014205,0.011817,0.013023,0.013472,0.012691,0.013287,0.014939,0.015255,0.01507,0.013897,0.012302,0.011893,0.010662,0.009959,0.009669,0.009653,0.009446,0.010694,0.01228,0.012654,0.010912,0.00779,0.007707,0.010601,0.012894,0.01545,0.016996,0.015515,0.013465,0.014539,0.013183,0.011623,0.013508,0.017294,0.021392,0.025334,0.026993,0.02778,0.028237,0.027463,0.029685,0.033014,0.031311,0.02935,0.027625,0.024852,0.022129,0.018444,0.016184,0.015164,0.013269,0.011769,0.011344,0.008534,0.005324,0.004359,0.004609,0.004446,0.004927,0.005299,0.004914,0.004157,0.003426,0.003288,0.0033,0.002839,0.002191,0.001762,0.001354,0.001055,0.000906,0.000707,0.000455,0.000235,0.000112
m20260421153956,"0.25"" [1 with glue]",0.124018,0.120561,0.064414,0.087022,0.081164,0.054864,0.068183,0.085908,0.086616,0.078545,0.050917,0.031708,0.025607,0.022805,0.028622,0.038166,0.041,0.03594,0.04191,0.103178,0.149033,0.092732,0.044959,0.049928,0.078915,0.0835,0.057424,0.040991,0.032195,0.030016,0.028217,0.026882,0.025981,0.025578,0.026532,0.029068,0.037643,0.043723,0.040256,0.036833,0.034522,0.033915,0.03464,0.035938,0.038365,0.040802,0.041732,0.042578,0.042423,0.042432,0.041997,0.042895,0.044798,0.043912,0.042325,0.040487,0.041235,0.045099,0.048569,0.055548,0.063717,0.065732,0.059307,0.06195,0.071773,0.068351,0.070022,0.069155,0.07221,0.070349,0.065276,0.066222,0.058377,0.056722,0.055857,0.054822,0.056523,0.056301,0.058221,0.05946,0.05917,0.06053,0.059051,0.056881,0.055174,0.052224,0.050258,0.047899,0.043568,0.038717,0.034035,0.030073,0.030593,0.030207,0.025682,0.024738,0.024928,0.023065,0.022247,0.019296,0.013425,0.014996,0.016879,0.021494,0.026419,0.027269,0.029848,0.029864,0.025734,0.023599,0.021931,0.019924,0.021019,0.022072,0.021555,0.021992,0.021373,0.019804,0.018016,0.016601,0.015251,0.0146,0.013227,0.01281,0.014136,0.015124,0.016062,0.017213,0.017294,0.016941,0.016118,0.014557,0.012754,0.011233,0.011521,0.013134,0.01488,0.016029,0.017027,0.016453,0.015172,0.016791,0.017013,0.015766,0.015041,0.013353,0.0119,0.010727,0.009252,0.007895,0.007257,0.006628,0.005985,0.005256,0.004246,0.00322,0.00235,0.00152,0.000803,0.000132
m20260421154045,"0.25"" [2 with glue]",0.133246,0.175619,0.109569,0.105598,0.111224,0.087003,0.080232,0.072701,0.053282,0.042249,0.038355,0.04712,0.052118,0.051248,0.043814,0.047128,0.051402,0.057734,0.056644,0.058511,0.089006,0.038372,0.039079,0.036823,0.03679,0.031879,0.02747,0.028743,0.027871,0.029218,0.031287,0.033073,0.034919,0.036476,0.037353,0.036248,0.037099,0.033493,0.028245,0.027401,0.026369,0.026635,0.027502,0.025738,0.025083,0.02683,0.028788,0.033887,0.039001,0.040145,0.040758,0.040365,0.039602,0.039405,0.040063,0.043108,0.045341,0.04491,0.045608,0.04869,0.046803,0.04656,0.053399,0.056958,0.047384,0.055567,0.072292,0.069184,0.075109,0.073844,0.072681,0.071751,0.064975,0.057664,0.054339,0.050767,0.050647,0.049949,0.045933,0.04609,0.042294,0.039051,0.039696,0.036835,0.033916,0.03476,0.036592,0.037461,0.038699,0.039096,0.039652,0.041602,0.041607,0.040433,0.039032,0.038155,0.03867,0.038876,0.035387,0.031318,0.027846,0.024506,0.022608,0.020443,0.019239,0.018309,0.018075,0.018625,0.019032,0.019731,0.020142,0.02189,0.023693,0.024765,0.025551,0.025817,0.025432,0.024618,0.023487,0.022139,0.022359,0.023537,0.025434,0.027485,0.029799,0.033365,0.034448,0.034951,0.036004,0.034818,0.033478,0.031792,0.029777,0.027266,0.026029,0.024177,0.020913,0.018901,0.016896,0.015409,0.013939,0.012251,0.011169,0.010881,0.010714,0.010484,0.010286,0.009551,0.008783,0.008228,0.007681,0.007401,0.00681,0.006126,0.005335,0.004154,0.003132,0.002093,0.001064,0.000183
m20260421154129,"0.25"" [3 with glue]",0.145861,0.198158,0.136644,0.134682,0.138371,0.113326,0.104404,0.092786,0.072883,0.062198,0.065799,0.076203,0.076966,0.073381,0.062895,0.060105,0.063371,0.07983,0.084978,0.04522,0.084892,0.03915,0.048732,0.045569,0.029835,0.026411,0.019867,0.026394,0.027643,0.030412,0.030787,0.032788,0.038368,0.037305,0.034918,0.032621,0.021888,0.021008,0.018086,0.016536,0.018893,0.020208,0.021602,0.022838,0.025027,0.027188,0.027701,0.029744,0.031658,0.030695,0.029611,0.02713,0.026899,0.028846,0.029857,0.031393,0.030713,0.033959,0.033459,0.033556,0.040493,0.050254,0.055584,0.056775,0.062692,0.075294,0.07378,0.083145,0.088395,0.086782,0.08812,0.082247,0.073549,0.065838,0.057976,0.053919,0.051737,0.051762,0.047887,0.048353,0.047631,0.045381,0.045783,0.045014,0.04401,0.044658,0.045237,0.044863,0.044899,0.043962,0.040615,0.03974,0.039336,0.037442,0.037522,0.036297,0.037526,0.038538,0.035255,0.03157,0.031265,0.029218,0.025213,0.024046,0.020967,0.020058,0.020571,0.018953,0.01763,0.016484,0.016978,0.01934,0.022144,0.025298,0.027385,0.028227,0.029165,0.029669,0.029009,0.028429,0.028435,0.028619,0.029719,0.032569,0.034961,0.037198,0.039723,0.039764,0.039004,0.037167,0.033395,0.030256,0.027818,0.025067,0.02219,0.020146,0.01795,0.01588,0.014578,0.01391,0.013437,0.01255,0.011173,0.010921,0.011143,0.01055,0.010436,0.010045,0.009501,0.009147,0.008653,0.00848,0.007875,0.00701,0.006235,0.005182,0.003963,0.002721,0.001515,0.000214
m20260421154227,"0.25"" [4 with glue]",0.129302,0.198429,0.138538,0.123206,0.130755,0.110199,0.094444,0.073954,0.049134,0.044061,0.055066,0.069935,0.070296,0.069899,0.061411,0.051464,0.053717,0.071207,0.081317,0.046499,0.060367,0.03473,0.039624,0.041237,0.024245,0.027217,0.030335,0.033143,0.033549,0.03262,0.031596,0.029605,0.03078,0.031475,0.032055,0.03334,0.026092,0.02719,0.027367,0.025862,0.023909,0.02182,0.021659,0.021544,0.02322,0.025991,0.028079,0.030313,0.031598,0.031226,0.030652,0.029844,0.028586,0.028692,0.030119,0.030705,0.03281,0.035325,0.036862,0.040524,0.045597,0.049394,0.04994,0.050152,0.04814,0.0539,0.047674,0.053158,0.052929,0.052147,0.052238,0.050529,0.048566,0.045176,0.04232,0.041566,0.04105,0.042335,0.043907,0.042442,0.041455,0.040492,0.040956,0.041196,0.041038,0.042527,0.043979,0.045926,0.046802,0.045849,0.043524,0.042847,0.041425,0.040025,0.039488,0.036873,0.036129,0.033777,0.028687,0.023111,0.021545,0.020786,0.020045,0.020729,0.017853,0.018435,0.018124,0.015986,0.015625,0.014524,0.015324,0.016889,0.017954,0.01958,0.021235,0.022524,0.024063,0.025463,0.025551,0.024721,0.024724,0.024314,0.023655,0.024408,0.026566,0.02937,0.03156,0.033054,0.033325,0.031917,0.030125,0.028775,0.026835,0.025607,0.024595,0.023218,0.022914,0.020794,0.018976,0.018396,0.017435,0.016861,0.015127,0.0132,0.012635,0.011585,0.010527,0.010168,0.009044,0.00819,0.00785,0.007118,0.006749,0.006315,0.005311,0.004513,0.003587,0.0024,0.001406,0.000288
m20260421154307,"0.25"" [5 with glue]",0.148844,0.196644,0.12736,0.113946,0.117929,0.094781,0.075781,0.058916,0.040617,0.042782,0.055426,0.063712,0.060765,0.060959,0.05284,0.047778,0.053862,0.072792,0.075644,0.037967,0.056559,0.024182,0.04847,0.046188,0.023254,0.022176,0.020449,0.02578,0.02688,0.02608,0.02828,0.029758,0.032841,0.032459,0.032956,0.034576,0.02149,0.01514,0.015624,0.01732,0.016658,0.016413,0.016448,0.014261,0.015151,0.019267,0.023563,0.026446,0.026472,0.025331,0.026044,0.024391,0.022678,0.022188,0.020345,0.018011,0.020583,0.019834,0.017655,0.021004,0.026139,0.029125,0.029985,0.034843,0.041798,0.050587,0.045562,0.050329,0.053257,0.048914,0.056009,0.053995,0.049216,0.050638,0.047804,0.045886,0.044582,0.045059,0.048785,0.050754,0.050778,0.0519,0.052212,0.05116,0.050031,0.04967,0.050057,0.050555,0.050495,0.048733,0.045304,0.042974,0.040829,0.039785,0.03814,0.033034,0.032504,0.030359,0.024599,0.022247,0.023867,0.024614,0.022701,0.021867,0.019376,0.018008,0.016764,0.014803,0.013317,0.013949,0.016151,0.020058,0.023986,0.026018,0.027812,0.028368,0.027483,0.027785,0.027172,0.025174,0.024064,0.023255,0.02239,0.023208,0.024628,0.026044,0.027947,0.029144,0.0308,0.031147,0.03045,0.030764,0.030018,0.028722,0.028285,0.025695,0.022331,0.021051,0.019213,0.016976,0.01495,0.012619,0.011314,0.010442,0.009888,0.00998,0.009705,0.009341,0.009159,0.008839,0.008491,0.007983,0.007402,0.00677,0.005911,0.004993,0.003882,0.002594,0.001411,0.000274
m20260421154908,noise background measured,0.14663,0.203721,0.144537,0.136084,0.139593,0.118087,0.106018,0.08832,0.058558,0.046429,0.048776,0.066868,0.071572,0.073802,0.065913,0.054282,0.057267,0.081267,0.102582,0.045737,0.05943,0.038918,0.036531,0.046061,0.034778,0.041656,0.040492,0.0422,0.043292,0.040329,0.039664,0.037488,0.039476,0.037044,0.027777,0.025333,0.023718,0.032304,0.030031,0.028534,0.026776,0.025398,0.025292,0.024411,0.025632,0.028506,0.031213,0.033517,0.032496,0.033255,0.034051,0.029574,0.027524,0.02816,0.027047,0.029866,0.034468,0.033658,0.038074,0.042162,0.04139,0.04169,0.044204,0.051292,0.052656,0.054531,0.056499,0.054222,0.059415,0.060176,0.065896,0.071756,0.069161,0.066727,0.064012,0.063308,0.062811,0.063248,0.062076,0.05882,0.056028,0.051285,0.04585,0.041185,0.036628,0.033152,0.031873,0.029299,0.028046,0.027923,0.027702,0.028525,0.028422,0.027381,0.027234,0.02863,0.032726,0.032504,0.029356,0.030658,0.028563,0.027726,0.027944,0.025987,0.023195,0.024877,0.023417,0.022406,0.020518,0.01819,0.021375,0.021448,0.021716,0.023504,0.02262,0.021595,0.021407,0.020901,0.020363,0.02055,0.020593,0.020381,0.020453,0.02008,0.019944,0.021361,0.02416,0.026162,0.027356,0.028065,0.027838,0.027281,0.027727,0.027964,0.027885,0.0279,0.025987,0.023395,0.022089,0.020838,0.019513,0.017874,0.016594,0.015807,0.014434,0.01294,0.011898,0.010856,0.010241,0.009962,0.009321,0.008612,0.007926,0.006774,0.005725,0.004682,0.003677,0.002687,0.001454,0.000419
